"uint", "hex", "value"
3002255638, "0xb2f2c916", "FldObj_DeathMtLavaFall_A_08"
870858536, "0x33e83f28", "FldObj_DeathMtLavaFall_A_08_Far"
208558218, "0x0c6e588a", "FldObj_DeathMtLavaFall_A_Far"
613419151, "0x2490088f", "FldObj_DeathMtLavaFall_B_01"
380004877, "0x16a66a0d", "FldObj_DeathMtLavaFall_B_03"
1621291822, "0x60a2f32e", "FldObj_DeathMtLavaFall_B_03_Far"
1508375754, "0x59e7fcca", "FldObj_DeathMtLavaFall_B_04"
1090309515, "0x40fccd8b", "FldObj_DeathMtLavaFall_B_05"
1808899656, "0x6bd19e48", "FldObj_DeathMtLavaFall_B_06"
2896551978, "0xaca5e02a", "FldObj_DeathMtRuinGuardian_A"
3429452463, "0xcc694aaf", "FldObj_DeathMtRuinGuardian_A_01"
2309354741, "0x89a5f4f5", "FldObj_DebrisHylia_A"
1794932529, "0x6afc7f31", "FldObj_DebrisHylia_Debris_A_01"
1104227570, "0x41d12cf2", "FldObj_DebrisHylia_Debris_A_02"
1489640883, "0x58ca1db3", "FldObj_DebrisHylia_Debris_A_03"
3508560198, "0xd1206146", "FldObj_DebrisHylia_Step_A_01"
4268372424, "0xfe6a31c8", "FldObj_DebrisHylia_StonePavement_A_01"
219081461, "0x0d0eeaf5", "FldObj_DesertRuin_A"
4049054441, "0xf157aae9", "FldObj_DesertRuin_A_01"
3665492266, "0xda7af92a", "FldObj_DesertRuin_A_02"
491611784, "0x1d4d6688", "FldObj_DesertRuin_A_02_Far"
3277965419, "0xc361c86b", "FldObj_DesertRuin_A_03"
3591484717, "0xd611b52d", "FldObj_DesertRuin_A_03_Far"
2350931628, "0x8c205eac", "FldObj_DesertRuin_A_04"
2503700461, "0x953b6fed", "FldObj_DesertRuin_A_05"
4740656, "0x00485630", "FldObj_DesertRuin_A_05_Far"
2802650479, "0xa70d0d6f", "FldObj_DesertRuin_A_07"
1300297531, "0x4d80f73b", "FldObj_DesertRuin_A_07_Far"
546640288, "0x209511a0", "FldObj_DesertRuin_A_08"
3168159214, "0xbcd645ee", "FldObj_DesertRuin_A_08_Far"
965615841, "0x398e20e1", "FldObj_DesertRuin_A_09"
2005571147, "0x778a964b", "FldObj_DesertRuin_A_09_Far"
3918459295, "0xe98ef19f", "FldObj_DesertRuin_A_10"
4143107127, "0xf6f2cc37", "FldObj_DesertRuin_A_10_Far"
4036346078, "0xf095c0de", "FldObj_DesertRuin_A_11"
1034821522, "0x3dae1f92", "FldObj_DesertRuin_A_11_Far"
3686306589, "0xdbb8931d", "FldObj_DesertRuin_A_12"
3141168444, "0xbb3a6d3c", "FldObj_DesertRuin_A_12_Far"
3265503836, "0xc2a3a25c", "FldObj_DesertRuin_A_13"
1885781657, "0x7066be99", "FldObj_DesertRuin_A_13_Far"
2380412059, "0x8de2349b", "FldObj_DesertRuin_A_14"
1835240993, "0x6d638e21", "FldObj_DesertRuin_A_14_Far"
788408811, "0x2efe29eb", "FldObj_DesertRuin_A_Far"
2194442753, "0x82cc8a01", "FldObj_DesertRuinPillar_A_01"
3957737542, "0xebe64846", "FldObj_DesertRuinPillar_A_01_Far"
2850150850, "0xa9e1d9c2", "FldObj_DesertRuinPillar_A_02"
1836202728, "0x6d723ae8", "FldObj_DesertRuinPillar_A_02_Far"
2480735921, "0x93dd06b1", "FldObj_DesertRuinWall_A_01"
668133338, "0x27d2e7da", "FldObj_DesertRuinWall_A_01_Far"
41884795, "0x027f1c7b", "FldObj_DLC_FlyShield_A"
2132319229, "0x7f189bfd", "FldObj_DLC_FlyShield_A_01"
1412810814, "0x5435c83e", "FldObj_DLC_FlyShield_A_02"
2951354973, "0xafea1a5d", "FldObj_DLC_FlyShield_A_Snow_01"
2227653022, "0x84c7499e", "FldObj_DLC_FlyShield_A_Snow_02"
3696175892, "0xdc4f2b14", "FldObj_DLC_FlyShield_Wood_A_02"
1276881786, "0x4c1bab7a", "FldObj_DollStand"
1441663887, "0x55ee0b8f", "FldObj_DominoStone_A_L_02"
1291139790, "0x4cf53ace", "FldObj_DominoStone_A_L_03"
2491688912, "0x948427d0", "FldObj_DominoStoneBase_A_L_01"
1014173754, "0x3c73103a", "FldObj_DominoStoneGerdo_A"
3935541188, "0xea9397c4", "FldObj_DominoStoneGerdo_A_S_01"
1475624391, "0x57f43dc7", "FldObj_DownloadTerminal_A_01"
2125832412, "0x7eb5a0dc", "FldObj_DownloadTerminalBody_A_01"
2113013122, "0x7df20582", "FldObj_EnemyBaseBanana_A"
2460285406, "0x92a4f9de", "FldObj_EnemyBaseBanana_A_Far"
3749828973, "0xdf81d96d", "FldObj_EnemyBaseBanana_L_A_01"
2766244885, "0xa4e18c15", "FldObj_EnemyBaseBanana_L_A_01_Far"
1310143818, "0x4e17354a", "FldObj_EnemyBaseBanana_S_A_01"
2582625304, "0x99efbc18", "FldObj_EnemyBaseBanana_S_A_01_Far"
3779008920, "0xe13f1998", "FldObj_EnemyBaseRiverside_A"
3742842930, "0xdf174032", "FldObj_EnemyBaseRiverside_A_01"
3797302530, "0xe2563d02", "FldObj_EnemyBaseRiverside_A_01_Far"
1070686813, "0x3fd1625d", "FldObj_EnemyBaseRiverside_A_Far"
2873402820, "0xab44a5c4", "FldObj_EnemyBaseRiverside_LadderA_01"
2720180637, "0xa222a99d", "FldObj_EnemyBaseRiverside_Slope_A_01"
1703245875, "0x65857833", "FldObj_EnemyBaseRiversideBridge_A_01"
407985221, "0x18515c45", "FldObj_EnemyBaseRiversideBridge_A_01_Far"
1319644144, "0x4ea82bf0", "FldObj_EnemyBaseRiversideBridge_A_02"
2663722731, "0x9ec52eeb", "FldObj_EnemyBaseRiversideBridge_A_02_Far"
2428594028, "0x90c1676c", "FldObj_EnemyBaseRock_A"
2254639148, "0x8663102c", "FldObj_EnemyBaseRock_A_01"
1741186748, "0x67c866bc", "FldObj_EnemyBaseRock_A_01_Far"
3313970030, "0xc5872b6e", "FldObj_EnemyBaseRock_A_Far"
3672177559, "0xdae0fb97", "FldObj_EnemyLookout_B_01"
2807121220, "0xa7514544", "FldObj_EnemyLookout_C"
3883979303, "0xe780d227", "FldObj_EnemyLookout_C_01"
3433923044, "0xccad81e4", "FldObj_EnemyLookout_C_02"
3585519781, "0xd5b6b0a5", "FldObj_EnemyLookout_C_03"
2599888482, "0x9af72662", "FldObj_EnemyLookout_C_04"
2213287715, "0x83ec1723", "FldObj_EnemyLookout_C_05"
2831238368, "0xa8c144e0", "FldObj_EnemyLookout_C_06"
2983884193, "0xb1da75a1", "FldObj_EnemyLookout_C_07"
910322030, "0x3642696e", "FldObj_EnemyLookout_C_08"
794384431, "0x2f59582f", "FldObj_EnemyLookout_C_09"
4284057937, "0xff598951", "FldObj_EnemyLookout_C_10"
3863132176, "0xe642b810", "FldObj_EnemyLookout_C_11"
3146025051, "0xbb84885b", "FldObj_EnemyLookoutBanana_A_01"
3649892394, "0xd98cf02a", "FldObj_EnemyLookoutBanana_A_01_Stump"
3770237169, "0xe0b940f1", "FldObj_EnemyLookoutBanana_A_01_Trunk"
1488200340, "0x58b42294", "FldObj_EnemyLookoutDeathMT_A_01"
1173799736, "0x45f6c338", "FldObj_EnemyTrace_A"
2927091771, "0xae77e03b", "FldObj_EnemyTrace_BoneBig_A_01"
4217583491, "0xfb633783", "FldObj_EnemyTrace_Bonesmall_A_01"
623931454, "0x2530703e", "FldObj_EnemyTrace_Garbage_A_01"
2922992844, "0xae3954cc", "FldObj_FallingRock_A"
404116076, "0x1816526c", "FldObj_FallingRock_A_01"
859505071, "0x333b01af", "FldObj_FallingRock_A_02"
706752750, "0x2a2030ee", "FldObj_FallingRock_A_03"
1605773500, "0x5fb628bc", "FldObj_FallingRock_B_01"
1956346751, "0x749b7b7f", "FldObj_FallingRock_B_02"
1837124158, "0x6d804a3e", "FldObj_FallingRock_B_03"
845684665, "0x32681fb9", "FldObj_FarGroundMountain_A"
1171066855, "0x45cd0fe7", "FldObj_FarGroundMountain_A_01"
3809995163, "0xe317e99b", "FldObj_FarGroundMountain_A_01_Far"
3388120649, "0xc9f29e49", "FldObj_FarGroundMountain_A_Far"
1779232406, "0x6a0cee96", "FldObj_FarthestIsland_A"
832863199, "0x31a47bdf", "FldObj_FarthestIsland_A_01"
1713872018, "0x66279c92", "FldObj_FarthestIsland_A_01_Far"
3783544739, "0xe1844fa3", "FldObj_FarthestIsland_A_Far"
312885159, "0x12a63fa7", "FldObj_FenceWoodDamage_A"
3123530408, "0xba2d4aa8", "FldObj_FenceWoodDamage_A_01"
660539658, "0x275f090a", "FldObj_FenceWoodDamage_A_01_NearEnemy"
945075019, "0x3854b34b", "FldObj_FirstBigCliff_A"
3729794865, "0xde502731", "FldObj_FirstBigCliff_A_01"
1967433245, "0x7544a61d", "FldObj_FirstBigCliff_A_01_Far"
4118639858, "0xf57d74f2", "FldObj_FirstBigCliff_A_02"
4090549427, "0xf3d0d4b3", "FldObj_FirstBigCliff_A_02_Far"
2799268992, "0xa6d97480", "FldObj_FirstBigCliff_A_Far"
3101553322, "0xb8ddf2aa", "FldObj_FirstBigFall_A_01"
3199931656, "0xbebb1508", "FldObj_FirstBigFall_A_01_Far"
3383120940, "0xc9a6542c", "FldObj_FirstBrokenBridge_A_01"
1085619370, "0x40b53caa", "FldObj_FirstBrokenBridge_A_01_Far"
1334374142, "0x4f88eefe", "FldObj_FirstBrokenPillar_A"
2645927515, "0x9db5a65b", "FldObj_FirstBrokenPillar_A_01"
1508647243, "0x59ec214b", "FldObj_FirstBrokenPillar_A_01_Demo"
3063477656, "0xb698f598", "FldObj_FirstBrokenPillar_A_02"
989808509, "0x3aff477d", "FldObj_FirstCurve_A_01"
1655246079, "0x62a90cff", "FldObj_FirstCurve_A_01_Far"
3768317904, "0xe09bf7d0", "FldObj_FirstEdge_A"
2966955480, "0xb0d825d8", "FldObj_FirstEdge_A_01"
2229740253, "0x84e722dd", "FldObj_FirstEdge_A_01_Far"
2137106014, "0x7f61a65e", "FldObj_FirstEdge_A_Far"
1444674832, "0x561bfd10", "FldObj_FirstGateSnow_A"
490357628, "0x1d3a437c", "FldObj_FirstGateSnow_A_Far"
3722559711, "0xdde1c0df", "FldObj_FirstGateSnowDebris_A_01"
4140602140, "0xf6cc931c", "FldObj_FirstGateSnowDebris_A_02"
4023886429, "0xefd7a25d", "FldObj_FirstGateSnowDebris_A_03"
4060724093, "0xf209bb7d", "FldObj_FirstGateSnowEntrance_A_01"
154045170, "0x092e8af2", "FldObj_FirstGateSnowEntrance_A_01_Far"
3054074328, "0xb60979d8", "FldObj_FirstGateSnowRiverside_A_01"
173728495, "0x0a5ae2ef", "FldObj_FirstPlateau_A"
1610269275, "0x5ffac25b", "FldObj_FirstPlateau_A_Far"
4034591168, "0xf07af9c0", "FldObj_FirstPlateauSouthPlatform_A_01"
2134117890, "0x7f340e02", "FldObj_FirstPlateauSouthPlatform_A_01_Far"
1244848438, "0x4a32e136", "FldObj_FirstPond_A_01"
3709348398, "0xdd182a2e", "FldObj_FirstPond_A_01_Far"
4189642556, "0xf9b8df3c", "FldObj_FirstShrine_A"
4011512797, "0xef1ad3dd", "FldObj_FirstShrine_A_01"
3291971614, "0xc437801e", "FldObj_FirstShrine_A_02"
257200167, "0x0f549027", "FldObj_FirstShrine_A_Far"
1508934134, "0x59f081f6", "FldObj_FirstShrineBed_A_01"
4062291255, "0xf221a537", "FldObj_FirstShrineBedWater_A"
3209463467, "0xbf4c86ab", "FldObj_FirstShrineBedWater_A_01"
1352903843, "0x50a3aca3", "FldObj_FirstShrineCover_A_01"
3137103626, "0xbafc670a", "FldObj_FirstShrineCover_A_01_Far"
4247201282, "0xfd272602", "FldObj_FirstShrineShutter_A"
1679937378, "0x6421cf62", "FldObj_FirstShrineShutter_A_01"
3591009729, "0xd60a75c1", "FldObj_FirstShrineShutter_B"
595703218, "0x2381b5b2", "FldObj_FirstShrineShutter_B_01"
847814887, "0x3288a0e7", "FldObj_FirstShrineShutterFrame_A_01"
1965611575, "0x7528da37", "FldObj_FirstShrineShutterFrame_B_01"
2443618512, "0x91a6a8d0", "FldObj_FissureValley_A"
3583191075, "0xd5932823", "FldObj_FissureValley_A_01"
4077724465, "0xf30d2331", "FldObj_FissureValley_A_01_Far"
4273896416, "0xfebe7be0", "FldObj_FissureValley_A_02"
1972982175, "0x7599519f", "FldObj_FissureValley_A_02_Far"
3886369441, "0xe7a54aa1", "FldObj_FissureValley_A_03"
3200614970, "0xbec5823a", "FldObj_FissureValley_A_03_Far"
2833570918, "0xa8e4dc66", "FldObj_FissureValley_A_04"
2747314818, "0xa3c0b282", "FldObj_FissureValley_A_04_Far"
2597502692, "0x9ad2bee4", "FldObj_FissureValley_A_06"
3993506697, "0xee081389", "FldObj_FissureValley_A_06_Far"
1433126599, "0x556bc6c7", "FldObj_FissureValley_A_Far"
1820630781, "0x6c849efd", "FldObj_FissureValleyEye_A_01"
1131143303, "0x436be087", "FldObj_FissureValleyEye_A_01_Far"
230990286, "0x0dc4a1ce", "FldObj_FissureValleyPillar_A_03"
1141771182, "0x440e0bae", "FldObj_FissureValleyPillar_A_03_Far"
1116026633, "0x42853709", "FldObj_FissureValleyPillar_A_04"
1493908246, "0x590b3b16", "FldObj_FissureValleyPillar_A_04_Far"
2698885207, "0xa0ddb857", "FldObj_FissureValleyPond_A_01"
2765507378, "0xa4d64b32", "FldObj_FissureValleyPond_A_01_Far"
3378842962, "0xc9650d52", "FldObj_FissureValleyRock_A_01"
3796393617, "0xe2485e91", "FldObj_FissureValleyRock_A_02"
3464169497, "0xce7b0819", "FldObj_FissureValleyRock_A_02_Far"
2969408429, "0xb0fd93ad", "FldObj_FissureValleyRockSet_A_01"
4211683750, "0xfb0931a6", "FldObj_FissureValleyWall_A_01"
1829081752, "0x6d059298", "FldObj_FissureValleyWall_A_01_Far"
3492045413, "0xd0246265", "FldObj_FissureValleyWall_A_02"
130267476, "0x07c3b954", "FldObj_FlagChallengeGoal_A"
338478789, "0x142cc6c5", "FldObj_FlagLarge_A"
963470634, "0x396d652a", "FldObj_FlagLarge_A_01"
306198249, "0x124036e9", "FldObj_FlagLarge_A_02"
1048683774, "0x3e81a4fe", "FldObj_FlightTrainingTower_A"
4009736449, "0xeeffb901", "FldObj_FlightTrainingTower_A_01"
2107923404, "0x7da45bcc", "FldObj_FlightTrainingTower_A_01_Far"
2150689714, "0x8030ebb2", "FldObj_FlightTrainingTower_A_Far"
906497214, "0x36080cbe", "FldObj_ForestCandle_01"
2438052604, "0x9151bafc", "FldObj_FourJewelBall_A"
3219751115, "0xbfe980cb", "FldObj_FourJewelBall_A_01"
2495927048, "0x94c4d308", "FldObj_FourJewelBall_A_02"
2380259913, "0x8ddfe249", "FldObj_FourJewelBall_A_03"
3265164430, "0xc29e748e", "FldObj_FourJewelBall_A_04"
3799303889, "0xe274c6d1", "FldObj_FourJewelMark_A_01"
3378091282, "0xc9599512", "FldObj_FourJewelMark_A_02"
3494028371, "0xd042a453", "FldObj_FourJewelMark_A_03"
2667786900, "0x9f033294", "FldObj_FourJewelMark_A_04"
3892005992, "0xe7fb4c68", "FldObj_FourJewelStand_A"
823565404, "0x31169c5c", "FldObj_FourJewelStand_A_01"
2121189991, "0x7e6eca67", "FldObj_FourJewelWall_A_01"
3722358777, "0xdddeaff9", "FldObj_Gaman_A"
726933470, "0x2b541fde", "FldObj_GamanFire_A_01"
2216457366, "0x841c7496", "FldObj_GamanStand_A_01"
2939234133, "0xaf312755", "FldObj_GamanStand_A_02"
616872158, "0x24c4b8de", "FldObj_GanonBeast_BattleAreaLine_A_01"
509563357, "0x1e5f51dd", "FldObj_GateGerudoDesert_A"
3696536499, "0xdc54abb3", "FldObj_GateGerudoDesert_A_01"
1348050529, "0x50599e61", "FldObj_GateGerudoDesert_A_01_Far"
4151965808, "0xf779f870", "FldObj_GateGerudoDesert_A_02"
3603819727, "0xd6cdeccf", "FldObj_GateGerudoDesert_A_02_Far"
2775421440, "0xa56d9200", "FldObj_GateGerudoDesert_A_Far"
1374803150, "0x51f1d4ce", "FldObj_GatewayDestroyed_A"
3048100916, "0xb5ae5434", "FldObj_GatewayDestroyed_A_01"
1148384453, "0x4472f4c5", "FldObj_GatewayDestroyed_A_01_Far"
3604512380, "0xd6d87e7c", "FldObj_GatewayDestroyed_A_Far"
1379291801, "0x52365299", "FldObj_GerdoQuarryTent_A_01"
715533994, "0x2aa62eaa", "FldObj_GerudoBase"
2795223464, "0xa69bb9a8", "FldObj_GerudoBase_A_01"
877750850, "0x34516a42", "FldObj_GerudoBase_A_01_Far"
2377575019, "0x8db6ea6b", "FldObj_GerudoBase_A_02"
2999261420, "0xb2c518ec", "FldObj_GerudoBase_A_02_Far"
2494421802, "0x94addb2a", "FldObj_GerudoBase_A_03"
2040122185, "0x7999cb49", "FldObj_GerudoBase_A_03_Far"
3689696749, "0xdbec4ded", "FldObj_GerudoBase_A_04"
1688009713, "0x649cfbf1", "FldObj_GerudoBase_A_04_Far"
3907160841, "0xe8e28b09", "FldObj_GerudoBase_Far"
3299909168, "0xc4b09e30", "FldObj_GerudoCave_A"
28957938, "0x01b9dcf2", "FldObj_GerudoCave_A_01"
838728740, "0x31fdfc24", "FldObj_GerudoCave_A_01_Far"
714379057, "0x2a948f31", "FldObj_GerudoCave_A_02"
3077148298, "0xb7698e8a", "FldObj_GerudoCave_A_02_Far"
865058416, "0x338fbe70", "FldObj_GerudoCave_A_03"
2083872047, "0x7c355d2f", "FldObj_GerudoCave_A_03_Far"
2093885623, "0x7cce28b7", "FldObj_GerudoCave_A_04"
1630563735, "0x61306d97", "FldObj_GerudoCave_A_04_Far"
1708464630, "0x65d519f6", "FldObj_GerudoCave_A_05"
2859253298, "0xaa6cbe32", "FldObj_GerudoCave_A_05_Far"
1324894773, "0x4ef84a35", "FldObj_GerudoCave_A_06"
1474526068, "0x57e37b74", "FldObj_GerudoCave_A_07"
3886292793, "0xe7a41f39", "FldObj_GerudoCave_A_07_Far"
2758479473, "0xa46b0e71", "FldObj_GerudoCave_A_Far"
4136041650, "0xf686fcb2", "FldObj_GerudoCave_C"
2071564178, "0x7b798f92", "FldObj_GerudoCave_C_01"
506145005, "0x1e2b28ed", "FldObj_GerudoCavePillar_A_01"
1161135500, "0x4535858c", "FldObj_GerudoCavePillar_A_01_Far"
2313120246, "0x89df69f6", "FldObj_GerudoDesertRock"
2209433363, "0x83b14713", "FldObj_GerudoDesertRock_A_01"
1696064876, "0x6517e56c", "FldObj_GerudoDesertRock_A_01_Far"
4274434902, "0xfec6b356", "FldObj_GerudoDesertRock_A_04"
903509215, "0x35da74df", "FldObj_GerudoDesertRock_A_04_Far"
3890053655, "0xe7dd8217", "FldObj_GerudoDesertRock_A_05"
3438334420, "0xccf0d1d4", "FldObj_GerudoDesertRock_A_06"
2014500308, "0x7812d5d4", "FldObj_GerudoDesertRock_A_06_Far"
3589005461, "0xd5ebe095", "FldObj_GerudoDesertRock_A_07"
3008235121, "0xb34e0671", "FldObj_GerudoDesertRock_A_07_Far"
1383332954, "0x5273fc5a", "FldObj_GerudoDesertRock_A_08"
2607291493, "0x9b681c65", "FldObj_GerudoDesertRock_A_10"
2188586276, "0x82732d24", "FldObj_GerudoDesertRock_A_11"
2841542375, "0xa95e7ee7", "FldObj_GerudoDesertRock_A_12"
2957332390, "0xb0454fa6", "FldObj_GerudoDesertRock_A_13"
2569970236, "0x992ea23c", "FldObj_GerudoDesertRock_A_20"
2150994813, "0x8035937d", "FldObj_GerudoDesertRock_A_21"
4069061701, "0xf288f445", "FldObj_GerudoDesertRock_A_21_Far"
2870526142, "0xab18c0be", "FldObj_GerudoDesertRock_A_22"
1948026603, "0x741c86eb", "FldObj_GerudoDesertRock_A_22_Far"
2565654539, "0x98ecc80b", "FldObj_GerudoDesertRock_A_30"
2180512074, "0x81f7f94a", "FldObj_GerudoDesertRock_A_31"
2866457225, "0xaadaaa89", "FldObj_GerudoDesertRock_A_32"
2915995835, "0xadce90bb", "FldObj_GerudoDesertRock_Far"
3396083115, "0xca6c1dab", "FldObj_GerudoGarbage_A"
1865735834, "0x6f34de9a", "FldObj_GerudoGarbage_A_01"
1725983730, "0x66e06bf2", "FldObj_GerudoHighland_A"
1229129303, "0x49430657", "FldObj_GerudoHighland_A_Far"
1305294897, "0x4dcd3831", "FldObj_GerudoHighland_B"
3487003897, "0xcfd774f9", "FldObj_GerudoHighland_B_Far"
1423313264, "0x54d60970", "FldObj_GerudoHighland_C"
76261212, "0x048ba75c", "FldObj_GerudoHighland_C_Far"
3714982355, "0xdd6e21d3", "FldObj_GerudoHighlandCliff_A_01"
3581090267, "0xd57319db", "FldObj_GerudoHighlandCliff_A_01_Far"
4131615248, "0xf6437210", "FldObj_GerudoHighlandCliff_A_02"
1407675253, "0x53e76b75", "FldObj_GerudoHighlandCliff_A_02_Far"
4015539025, "0xef584351", "FldObj_GerudoHighlandCliff_A_03"
2562439376, "0x98bbb8d0", "FldObj_GerudoHighlandCliff_A_03_Far"
2686047638, "0xa019d596", "FldObj_GerudoHighlandCliff_A_04"
2243856488, "0x85be8868", "FldObj_GerudoHighlandCliff_A_04_Far"
3103974615, "0xb902e4d7", "FldObj_GerudoHighlandCliff_A_05"
1323457485, "0x4ee25bcd", "FldObj_GerudoHighlandCliff_A_05_Far"
2452600596, "0x922fb714", "FldObj_GerudoHighlandCliff_A_06"
3363187043, "0xc8762963", "FldObj_GerudoHighlandCliff_A_06_Far"
2335475285, "0x8b348655", "FldObj_GerudoHighlandCliff_A_07"
53148358, "0x032afac6", "FldObj_GerudoHighlandCliff_A_07_Far"
212638362, "0x0cac9a9a", "FldObj_GerudoHighlandCliff_A_08"
4068231187, "0xf27c4813", "FldObj_GerudoHighlandCliff_A_08_Far"
3317136037, "0xc5b77aa5", "FldObj_GerudoHighlandCliff_A_10"
3092824522, "0xb858c1ca", "FldObj_GerudoHighlandCliff_A_10_Far"
3702279140, "0xdcac4be4", "FldObj_GerudoHighlandCliff_A_11"
1929646703, "0x7304126f", "FldObj_GerudoHighlandCliff_A_11_Far"
4152432679, "0xf7811827", "FldObj_GerudoHighlandCliff_A_12"
4119879873, "0xf59060c1", "FldObj_GerudoHighlandCliff_A_12_Far"
461892427, "0x1b87eb4b", "FldObj_GerudoHighlandCliffEnd_A_01"
3422874662, "0xcc04ec26", "FldObj_GerudoHighlandCliffEnd_A_01_Far"
1727012622, "0x66f01f0e", "FldObj_GerudoHighlandCliffEnd_A_04"
2630450581, "0x9cc97d95", "FldObj_GerudoHighlandCliffEnd_A_04_Far"
997247249, "0x3b70c911", "FldObj_GerudoHighlandEnd_A"
871286492, "0x33eec6dc", "FldObj_GerudoHighlandEnd_A_Far"
4179987487, "0xf9258c1f", "FldObj_GerudoHighlandRock_A"
3392784906, "0xca39ca0a", "FldObj_GerudoHighlandRock_A_01"
1571921629, "0x5db19edd", "FldObj_GerudoHighlandRock_A_01_Far"
3776223689, "0xe11499c9", "FldObj_GerudoHighlandRock_A_02"
3676695667, "0xdb25ec73", "FldObj_GerudoHighlandRock_A_02_Far"
4161775752, "0xf80fa888", "FldObj_GerudoHighlandRock_A_03"
276381654, "0x10793fd6", "FldObj_GerudoHighlandRock_A_03_Far"
3075358287, "0xb74e3e4f", "FldObj_GerudoHighlandRock_A_04"
226234222, "0x0d7c0f6e", "FldObj_GerudoHighlandRock_A_04_Far"
2924809998, "0xae550f0e", "FldObj_GerudoHighlandRock_A_05"
2239257805, "0x85785ccd", "FldObj_GerudoHighlandRock_A_06"
1085582949, "0x40b4ae65", "FldObj_GerudoHighlandRock_A_06_Far"
2623761804, "0x9c636d8c", "FldObj_GerudoHighlandRock_A_07"
398914633, "0x17c6f449", "FldObj_GerudoHighlandRock_A_Far"
3523796956, "0xd208dfdc", "FldObj_GerudoHighlandRock_B"
2375659738, "0x8d99b0da", "FldObj_GerudoHighlandRock_B_01"
1681695256, "0x643ca218", "FldObj_GerudoHighlandRock_B_01_Far"
2796872473, "0xa6b4e319", "FldObj_GerudoHighlandRock_B_02"
3215970904, "0xbfafd258", "FldObj_GerudoHighlandRock_B_03"
2438104807, "0x915286e7", "FldObj_GerudoHighlandRock_B_Far"
3407081117, "0xcb13ee9d", "FldObj_GerudoHighlandRock_C"
2969147754, "0xb0f9996a", "FldObj_GerudoHighlandRock_C_01"
1934079579, "0x7347b65b", "FldObj_GerudoHighlandRock_C_01_Far"
2614413993, "0x9bd4caa9", "FldObj_GerudoHighlandRock_C_02"
4124296437, "0xf5d3c4f5", "FldObj_GerudoHighlandRock_C_02_Far"
2194668520, "0x82cffbe8", "FldObj_GerudoHighlandRock_C_03"
1049565008, "0x3e8f1750", "FldObj_GerudoHighlandRock_C_03_Far"
3448663343, "0xcd8e6d2f", "FldObj_GerudoHighlandRock_C_04"
596256744, "0x238a27e8", "FldObj_GerudoHighlandRock_C_04_Far"
3566558318, "0xd4955c6e", "FldObj_GerudoHighlandRock_C_05"
4290252717, "0xffb80fad", "FldObj_GerudoHighlandRock_C_06"
1510888770, "0x5a0e5542", "FldObj_GerudoHighlandRock_C_Far"
51627496, "0x0313c5e8", "FldObj_GerudoHighlandRockCave_A_01"
2806572655, "0xa748e66f", "FldObj_GerudoHighlandRockCave_A_01_Far"
1309868412, "0x4e13017c", "FldObj_GerudoHighlandScaffold_B_01"
195138349, "0x0ba1932d", "FldObj_GerudoHighlandScaffold_B_01_Far"
1698583231, "0x653e52bf", "FldObj_GerudoHighlandScaffold_B_02"
2082825214, "0x7c2563fe", "FldObj_GerudoHighlandScaffold_B_03"
1374337288, "0x51eab908", "FldObj_GerudoSecrerBaseRoot_A"
2059035328, "0x7aba62c0", "FldObj_GerudoSecrerBaseRoot_A_01"
1368862979, "0x51973103", "FldObj_GerudoSecrerBaseRoot_A_02"
4227569368, "0xfbfb96d8", "FldObj_GerudoStonepit_A"
2409582533, "0x8f9f4fc5", "FldObj_GerudoStonepit_A_01"
1787434902, "0x6a8a1796", "FldObj_GerudoStonepit_A_01_Far"
2763136006, "0xa4b21c06", "FldObj_GerudoStonepit_A_02"
3961414968, "0xec1e6538", "FldObj_GerudoStonepit_A_02_Far"
3181980999, "0xbda92d47", "FldObj_GerudoStonepit_A_03"
4075338624, "0xf2e8bb80", "FldObj_GerudoStonepit_A_04"
3958606529, "0xebf38ac1", "FldObj_GerudoStonepit_A_05"
475565549, "0x1c588ded", "FldObj_GerudoStonepit_A_Far"
1357003253, "0x50e239f5", "FldObj_GerudoStonepitRock_A_01"
2077190710, "0x7bcf6a36", "FldObj_GerudoStonepitRock_A_02"
764792240, "0x2d95cdb0", "FldObj_GerudoStonepitRock_A_04"
1760444805, "0x68ee4185", "FldObj_GerudoTownBook"
3102876550, "0xb8f22386", "FldObj_GerudoTownBook2"
327369118, "0x1383419e", "FldObj_Giant_Bone"
158161292, "0x096d598c", "FldObj_GiantBrotherBall_01"
574622287, "0x22400a4f", "FldObj_GiantBrotherBall_02"
995834638, "0x3b5b3b0e", "FldObj_GiantBrotherBall_03"
2218748904, "0x843f6be8", "FldObj_GoalGate"
3030882131, "0xb4a79753", "FldObj_GoronCannon_A"
423204725, "0x19399775", "FldObj_GoronCannon_A_01"
840221878, "0x3214c4b6", "FldObj_GoronCannon_A_02"
330972318, "0x13ba3c9e", "FldObj_GoronCannon_YunBo"
3006125769, "0xb32dd6c9", "FldObj_GoronCannon_YunBo_60"
3704637601, "0xdcd048a1", "FldObj_GoronCannonBall_A_01"
2462172044, "0x92c1c38c", "FldObj_GoronCannonBall_YunBo"
3973263093, "0xecd32ef5", "FldObj_GoronCannonBase_A_01"
913699787, "0x3675f3cb", "FldObj_GoronCannonSwitch_A_01"
697864956, "0x299892fc", "FldObj_Ground_A"
808141, "0x000c54cd", "FldObj_Ground_A_01"
